,from_aggr_zone,to_aggr_zone,product_group,year,amount_tons
5825,North Sweden,Innlandet,Container (fast),2050,101.1254151541941
5826,North Sweden,Innlandet,Container (slow),2018,101.22220533924704
5827,North Sweden,Innlandet,Container (slow),2020,101.16573858069933
5828,North Sweden,Innlandet,Container (slow),2025,113.4954611312229
5829,North Sweden,Innlandet,Container (slow),2030,127.3534795703977
5830,North Sweden,Innlandet,Container (slow),2040,143.59638297977423
5831,North Sweden,Innlandet,Container (slow),2050,154.64092426074123
5832,North Sweden,Innlandet,Dry bulk,2018,674.694886041075
5833,North Sweden,Innlandet,Dry bulk,2020,666.9898427401205
5834,North Sweden,Innlandet,Dry bulk,2025,750.5291533686665
5835,North Sweden,Innlandet,Dry bulk,2030,844.7532099401049
5836,North Sweden,Innlandet,Dry bulk,2040,958.562874740022
5837,North Sweden,Innlandet,Dry bulk,2050,973.0876691272769
5838,North Sweden,Innlandet,Liquid bulk,2018,317.96259913738874
5839,North Sweden,Innlandet,Liquid bulk,2020,317.818071777813
5840,North Sweden,Innlandet,Liquid bulk,2025,341.73126353243066
5841,North Sweden,Innlandet,Liquid bulk,2030,368.6552890175533
5842,North Sweden,Innlandet,Liquid bulk,2040,377.4851189811781
5843,North Sweden,Innlandet,Liquid bulk,2050,394.92835224455337
5844,North Sweden,Innlandet,Neo bulk,2018,66968.79746597566
5845,North Sweden,Innlandet,Neo bulk,2020,64960.931964665004
5846,North Sweden,Innlandet,Neo bulk,2025,65500.7154923111
5847,North Sweden,Innlandet,Neo bulk,2030,66108.88970553677
5848,North Sweden,Innlandet,Neo bulk,2040,63943.98313450659
5849,North Sweden,Innlandet,Neo bulk,2050,58295.51998041973
5850,North Sweden,Møre og Romsdal,Break bulk (slow),2018,25355.4677904523
5851,North Sweden,Møre og Romsdal,Break bulk (slow),2020,25029.11509891618
5852,North Sweden,Møre og Romsdal,Break bulk (slow),2025,27561.8193564842
5853,North Sweden,Møre og Romsdal,Break bulk (slow),2030,30365.958907785072
5854,North Sweden,Møre og Romsdal,Break bulk (slow),2040,31890.779288162114
5855,North Sweden,Møre og Romsdal,Break bulk (slow),2050,33235.83471069291
5856,North Sweden,Møre og Romsdal,Container (slow),2018,8.32890905476283
5857,North Sweden,Møre og Romsdal,Container (slow),2020,8.364443254633521
5858,North Sweden,Møre og Romsdal,Container (slow),2025,9.50738715011839
5859,North Sweden,Møre og Romsdal,Container (slow),2030,10.80825601891682
5860,North Sweden,Møre og Romsdal,Container (slow),2040,12.139961020779399
5861,North Sweden,Møre og Romsdal,Container (slow),2050,13.80795014886344
5862,North Sweden,Møre og Romsdal,Dry bulk,2018,116.04408585312609
5863,North Sweden,Møre og Romsdal,Dry bulk,2020,121.04842066288514
5864,North Sweden,Møre og Romsdal,Dry bulk,2025,144.19266692507767
5865,North Sweden,Møre og Romsdal,Dry bulk,2030,171.92321899553906
5866,North Sweden,Møre og Romsdal,Dry bulk,2040,240.42082837513004
5867,North Sweden,Møre og Romsdal,Dry bulk,2050,292.6179876551381
5868,North Sweden,Møre og Romsdal,Liquid bulk,2018,251.39537619712692
5869,North Sweden,Møre og Romsdal,Liquid bulk,2020,255.9882970531098
5870,North Sweden,Møre og Romsdal,Liquid bulk,2025,251.65357288384098
5871,North Sweden,Møre og Romsdal,Liquid bulk,2030,249.72557378149062
5872,North Sweden,Møre og Romsdal,Liquid bulk,2040,217.82378667700965
5873,North Sweden,Møre og Romsdal,Liquid bulk,2050,203.75547419033958
5874,North Sweden,Møre og Romsdal,Neo bulk,2018,2450.34588554642
5875,North Sweden,Møre og Romsdal,Neo bulk,2020,2410.4575451611126
5876,North Sweden,Møre og Romsdal,Neo bulk,2025,2575.6308273617915
5877,North Sweden,Møre og Romsdal,Neo bulk,2030,2769.56522731
5878,North Sweden,Møre og Romsdal,Neo bulk,2040,2923.699286211845
5879,North Sweden,Møre og Romsdal,Neo bulk,2050,3068.1209124243283
5880,North Sweden,Nordland,Break bulk (fast),2018,1.07362651666528
5881,North Sweden,Nordland,Break bulk (fast),2020,1.07706498260664
5882,North Sweden,Nordland,Break bulk (fast),2025,1.20799683964369
5883,North Sweden,Nordland,Break bulk (fast),2030,1.3548452397529
5884,North Sweden,Nordland,Break bulk (fast),2040,1.47642556705323
5885,North Sweden,Nordland,Break bulk (fast),2050,1.61516361283347
5886,North Sweden,Nordland,Break bulk (slow),2018,19372.797385740836
5887,North Sweden,Nordland,Break bulk (slow),2020,19462.047079189208
5888,North Sweden,Nordland,Break bulk (slow),2025,22275.882631545537
5889,North Sweden,Nordland,Break bulk (slow),2030,25529.68484096559
5890,North Sweden,Nordland,Break bulk (slow),2040,29887.254139833814
5891,North Sweden,Nordland,Break bulk (slow),2050,31966.522880956072
5892,North Sweden,Nordland,Container (fast),2018,2.042666731461983
5893,North Sweden,Nordland,Container (fast),2020,2.030600321110266
5894,North Sweden,Nordland,Container (fast),2025,2.224071374699794
5895,North Sweden,Nordland,Container (fast),2030,2.435975917237333
5896,North Sweden,Nordland,Container (fast),2040,2.576388582365327
5897,North Sweden,Nordland,Container (fast),2050,2.75270429880944
5898,North Sweden,Nordland,Container (slow),2018,1.15658955845661
5899,North Sweden,Nordland,Container (slow),2020,1.14807449767982
5900,North Sweden,Nordland,Container (slow),2025,1.25216846315431
5901,North Sweden,Nordland,Container (slow),2030,1.36570045174498
5902,North Sweden,Nordland,Container (slow),2040,1.44630648634789
5903,North Sweden,Nordland,Container (slow),2050,1.48547278688259
5904,North Sweden,Nordland,Dry bulk,2018,132553.30896464444
5905,North Sweden,Nordland,Dry bulk,2020,138976.7557163679
5906,North Sweden,Nordland,Dry bulk,2025,158638.59480179346
5907,North Sweden,Nordland,Dry bulk,2030,181087.5420882223
5908,North Sweden,Nordland,Dry bulk,2040,230602.88214116637
5909,North Sweden,Nordland,Dry bulk,2050,280378.99254898645
5910,North Sweden,Nordland,Liquid bulk,2018,18.85234683312797
5911,North Sweden,Nordland,Liquid bulk,2020,18.80269361974801
5912,North Sweden,Nordland,Liquid bulk,2025,20.70717872211454
5913,North Sweden,Nordland,Liquid bulk,2030,22.80528395543275
5914,North Sweden,Nordland,Liquid bulk,2040,24.402664973770534
5915,North Sweden,Nordland,Liquid bulk,2050,24.909198510797943
5916,North Sweden,Nordland,Neo bulk,2018,2342.9754314885226
5917,North Sweden,Nordland,Neo bulk,2020,2242.6635652756586
5918,North Sweden,Nordland,Neo bulk,2025,2229.4670809419563
5919,North Sweden,Nordland,Neo bulk,2030,2220.669269854671
5920,North Sweden,Nordland,Neo bulk,2040,2124.4988323544867
5921,North Sweden,Nordland,Neo bulk,2050,1893.8693455530904
5922,North Sweden,Rogaland,Break bulk (fast),2018,324.13291276622846
5923,North Sweden,Rogaland,Break bulk (fast),2020,323.2009581336413
5924,North Sweden,Rogaland,Break bulk (fast),2025,360.57166907774456
5925,North Sweden,Rogaland,Break bulk (fast),2030,402.38005071499833
5926,North Sweden,Rogaland,Break bulk (fast),2040,429.1495842946463
5927,North Sweden,Rogaland,Break bulk (fast),2050,486.3985450777605
5928,North Sweden,Rogaland,Break bulk (slow),2018,5915.930164566847
5929,North Sweden,Rogaland,Break bulk (slow),2020,5965.192138888861
5930,North Sweden,Rogaland,Break bulk (slow),2025,6774.924055974376
5931,North Sweden,Rogaland,Break bulk (slow),2030,7698.786942403059
5932,North Sweden,Rogaland,Break bulk (slow),2040,8253.041166314746
5933,North Sweden,Rogaland,Break bulk (slow),2050,9577.730378834249
5934,North Sweden,Rogaland,Container (fast),2018,4.79916993846344
5935,North Sweden,Rogaland,Container (fast),2020,4.82429048504151
5936,North Sweden,Rogaland,Container (fast),2025,5.4608659226415
5937,North Sweden,Rogaland,Container (fast),2030,6.18362909627392
5938,North Sweden,Rogaland,Container (fast),2040,6.8883792378079
5939,North Sweden,Rogaland,Container (fast),2050,7.91152609857083
5940,North Sweden,Rogaland,Container (slow),2018,28.039786232095018
5941,North Sweden,Rogaland,Container (slow),2020,28.160846753219694
5942,North Sweden,Rogaland,Container (slow),2025,31.941376853317898
5943,North Sweden,Rogaland,Container (slow),2030,36.3408433950689
5944,North Sweden,Rogaland,Container (slow),2040,40.0082740686357
5945,North Sweden,Rogaland,Container (slow),2050,44.63336534704117
5946,North Sweden,Rogaland,Dry bulk,2018,26.925966108717198
5947,North Sweden,Rogaland,Dry bulk,2020,26.80265159581748
5948,North Sweden,Rogaland,Dry bulk,2025,29.53268622443133
5949,North Sweden,Rogaland,Dry bulk,2030,32.55179955916012
5950,North Sweden,Rogaland,Dry bulk,2040,33.53592407382304
5951,North Sweden,Rogaland,Dry bulk,2050,37.287815802603546
5952,North Sweden,Rogaland,Liquid bulk,2018,436.02074160817114
5953,North Sweden,Rogaland,Liquid bulk,2020,433.8532109537038
5954,North Sweden,Rogaland,Liquid bulk,2025,468.0532624431836
5955,North Sweden,Rogaland,Liquid bulk,2030,505.06198655290103
5956,North Sweden,Rogaland,Liquid bulk,2040,491.80909262605013
5957,North Sweden,Rogaland,Liquid bulk,2050,519.4676755319006
5958,North Sweden,Rogaland,Neo bulk,2018,2002.6212825896448
5959,North Sweden,Rogaland,Neo bulk,2020,1908.3822923138055
5960,North Sweden,Rogaland,Neo bulk,2025,1829.1513455763597
5961,North Sweden,Rogaland,Neo bulk,2030,1758.7454434955612
5962,North Sweden,Rogaland,Neo bulk,2040,1409.5508630235174
5963,North Sweden,Rogaland,Neo bulk,2050,1282.5310876902345
5964,North Sweden,Sogn og Fjordane,Break bulk (fast),2018,129.00953684645947
5965,North Sweden,Sogn og Fjordane,Break bulk (fast),2020,129.218119302988
5966,North Sweden,Sogn og Fjordane,Break bulk (fast),2025,145.56943954936804
5967,North Sweden,Sogn og Fjordane,Break bulk (fast),2030,163.99820835294983
5968,North Sweden,Sogn og Fjordane,Break bulk (fast),2040,179.28276591513588
5969,North Sweden,Sogn og Fjordane,Break bulk (fast),2050,190.76849425418914
5970,North Sweden,Sogn og Fjordane,Break bulk (slow),2018,2190.0018202217016
5971,North Sweden,Sogn og Fjordane,Break bulk (slow),2020,2180.4595225660278
5972,North Sweden,Sogn og Fjordane,Break bulk (slow),2025,2410.8971173397135
5973,North Sweden,Sogn og Fjordane,Break bulk (slow),2030,2666.3180610255467
5974,North Sweden,Sogn og Fjordane,Break bulk (slow),2040,2857.7669796911396
5975,North Sweden,Sogn og Fjordane,Break bulk (slow),2050,2941.0268454452166
5976,North Sweden,Sogn og Fjordane,Container (fast),2018,651.3067328668079
5977,North Sweden,Sogn og Fjordane,Container (fast),2020,640.3604572240856
5978,North Sweden,Sogn og Fjordane,Container (fast),2025,697.1737290731068
5979,North Sweden,Sogn og Fjordane,Container (fast),2030,759.0468271865925
5980,North Sweden,Sogn og Fjordane,Container (fast),2040,788.7395295387176
5981,North Sweden,Sogn og Fjordane,Container (fast),2050,876.6787805793225
5982,North Sweden,Sogn og Fjordane,Container (slow),2018,18.699629330330858
5983,North Sweden,Sogn og Fjordane,Container (slow),2020,18.52730917194132
5984,North Sweden,Sogn og Fjordane,Container (slow),2025,20.24227725237591
5985,North Sweden,Sogn og Fjordane,Container (slow),2030,22.1206990047552
5986,North Sweden,Sogn og Fjordane,Container (slow),2040,23.538843117869227
5987,North Sweden,Sogn og Fjordane,Container (slow),2050,24.4607498035027
5988,North Sweden,Sogn og Fjordane,Dry bulk,2018,9500.791002598327
5989,North Sweden,Sogn og Fjordane,Dry bulk,2020,9433.883546789404
5990,North Sweden,Sogn og Fjordane,Dry bulk,2025,10345.527377116421
5991,North Sweden,Sogn og Fjordane,Dry bulk,2030,11345.274469060256
5992,North Sweden,Sogn og Fjordane,Dry bulk,2040,12034.646896670016
5993,North Sweden,Sogn og Fjordane,Dry bulk,2050,12377.447142070328
5994,North Sweden,Sogn og Fjordane,Liquid bulk,2018,648.640357464289
5995,North Sweden,Sogn og Fjordane,Liquid bulk,2020,647.4358748495133
5996,North Sweden,Sogn og Fjordane,Liquid bulk,2025,705.1975522969421
5997,North Sweden,Sogn og Fjordane,Liquid bulk,2030,768.9641262696445
5998,North Sweden,Sogn og Fjordane,Liquid bulk,2040,782.8447693724519
5999,North Sweden,Sogn og Fjordane,Liquid bulk,2050,828.6966922947709
6000,North Sweden,Sogn og Fjordane,Neo bulk,2018,184.33670473669048
6001,North Sweden,Sogn og Fjordane,Neo bulk,2020,182.06963556126954
6002,North Sweden,Sogn og Fjordane,Neo bulk,2025,198.12861472897106
6003,North Sweden,Sogn og Fjordane,Neo bulk,2030,216.44999705135007
6004,North Sweden,Sogn og Fjordane,Neo bulk,2040,237.1980109440222
6005,North Sweden,Sogn og Fjordane,Neo bulk,2050,258.4605830189678
6006,North Sweden,Troms,Break bulk (fast),2018,1.09260978949894
6007,North Sweden,Troms,Break bulk (fast),2020,1.0546774722533
6008,North Sweden,Troms,Break bulk (fast),2025,1.15516435707256
6009,North Sweden,Troms,Break bulk (fast),2030,1.265225366955
6010,North Sweden,Troms,Break bulk (fast),2040,1.37195512160333
6011,North Sweden,Troms,Break bulk (fast),2050,1.4715471588612
6012,North Sweden,Troms,Break bulk (slow),2018,7335.698792819383
6013,North Sweden,Troms,Break bulk (slow),2020,7223.013875633538
6014,North Sweden,Troms,Break bulk (slow),2025,7984.768847209729
6015,North Sweden,Troms,Break bulk (slow),2030,8833.920145400256
6016,North Sweden,Troms,Break bulk (slow),2040,9448.88346451796
6017,North Sweden,Troms,Break bulk (slow),2050,10098.268143957079
6018,North Sweden,Troms,Container (slow),2018,7.3263777238547405
6019,North Sweden,Troms,Container (slow),2020,7.293110173151552
6020,North Sweden,Troms,Container (slow),2025,8.21330474944641
6021,North Sweden,Troms,Container (slow),2030,9.255770268959152
6022,North Sweden,Troms,Container (slow),2040,10.49442440916727
6023,North Sweden,Troms,Container (slow),2050,11.25191590510652
6024,North Sweden,Troms,Dry bulk,2018,4961.668609425613
6025,North Sweden,Troms,Dry bulk,2020,5022.074720400504
6026,North Sweden,Troms,Dry bulk,2025,5717.330910683304
6027,North Sweden,Troms,Dry bulk,2030,6509.532166055111
6028,North Sweden,Troms,Dry bulk,2040,7741.521670928787
6029,North Sweden,Troms,Dry bulk,2050,8569.06921258025
6030,North Sweden,Troms,Liquid bulk,2018,43.0402161407624
6031,North Sweden,Troms,Liquid bulk,2020,42.4802743983261
6032,North Sweden,Troms,Liquid bulk,2025,47.30699594691531
6033,North Sweden,Troms,Liquid bulk,2030,52.6843035259119
6034,North Sweden,Troms,Liquid bulk,2040,58.9708806427022
6035,North Sweden,Troms,Liquid bulk,2050,61.83195662162851
6036,North Sweden,Troms,Neo bulk,2018,2788.892608573653
6037,North Sweden,Troms,Neo bulk,2020,2646.0810993090095
6038,North Sweden,Troms,Neo bulk,2025,2628.597836448611
6039,North Sweden,Troms,Neo bulk,2030,2623.301162608967
6040,North Sweden,Troms,Neo bulk,2040,2632.3697660391977
6041,North Sweden,Troms,Neo bulk,2050,2334.6877496574684
6042,North Sweden,Trøndelag,Break bulk (fast),2018,4.835886776364011
6043,North Sweden,Trøndelag,Break bulk (fast),2020,4.871089273991686
6044,North Sweden,Trøndelag,Break bulk (fast),2025,5.546564019849169
6045,North Sweden,Trøndelag,Break bulk (fast),2030,6.3188736883416095
6046,North Sweden,Trøndelag,Break bulk (fast),2040,7.26488809972554
6047,North Sweden,Trøndelag,Break bulk (fast),2050,7.90905179485894
6048,North Sweden,Trøndelag,Break bulk (slow),2018,33818.78802870238
6049,North Sweden,Trøndelag,Break bulk (slow),2020,33969.459472070055
6050,North Sweden,Trøndelag,Break bulk (slow),2025,38756.70479211058
6051,North Sweden,Trøndelag,Break bulk (slow),2030,44351.51797675085
6052,North Sweden,Trøndelag,Break bulk (slow),2040,50658.98642933745
6053,North Sweden,Trøndelag,Break bulk (slow),2050,55828.21004096803
6054,North Sweden,Trøndelag,Container (fast),2018,225.23798614015496
6055,North Sweden,Trøndelag,Container (fast),2020,229.17808306106232
6056,North Sweden,Trøndelag,Container (fast),2025,268.4742867708002
6057,North Sweden,Trøndelag,Container (fast),2030,314.7830838632451
6058,North Sweden,Trøndelag,Container (fast),2040,380.82227582471563
6059,North Sweden,Trøndelag,Container (fast),2050,431.2690641339781
6060,North Sweden,Trøndelag,Container (slow),2018,127.51213123221818
6061,North Sweden,Trøndelag,Container (slow),2020,130.36687653743508
6062,North Sweden,Trøndelag,Container (slow),2025,154.68780618023683
6063,North Sweden,Trøndelag,Container (slow),2030,183.62654499996202
6064,North Sweden,Trøndelag,Container (slow),2040,226.4526388186112
6065,North Sweden,Trøndelag,Container (slow),2050,258.6888289661206
6066,North Sweden,Trøndelag,Dry bulk,2018,1753.311179821871
6067,North Sweden,Trøndelag,Dry bulk,2020,1800.565908866261
6068,North Sweden,Trøndelag,Dry bulk,2025,2004.902946975929
6069,North Sweden,Trøndelag,Dry bulk,2030,2238.2023932955453
6070,North Sweden,Trøndelag,Dry bulk,2040,2414.163015856592
6071,North Sweden,Trøndelag,Dry bulk,2050,2495.0201454804774
6072,North Sweden,Trøndelag,Liquid bulk,2018,9665.446530374831
6073,North Sweden,Trøndelag,Liquid bulk,2020,10248.315606391912
6074,North Sweden,Trøndelag,Liquid bulk,2025,10726.650974874035
6075,North Sweden,Trøndelag,Liquid bulk,2030,11385.953000503816
6076,North Sweden,Trøndelag,Liquid bulk,2040,11794.89970545246
6077,North Sweden,Trøndelag,Liquid bulk,2050,11606.895714759721
6078,North Sweden,Trøndelag,Neo bulk,2018,7683.304803196679
6079,North Sweden,Trøndelag,Neo bulk,2020,7687.197991383981
6080,North Sweden,Trøndelag,Neo bulk,2025,8255.692953319562
6081,North Sweden,Trøndelag,Neo bulk,2030,8915.516936411332
6082,North Sweden,Trøndelag,Neo bulk,2040,9542.199236046741
6083,North Sweden,Trøndelag,Neo bulk,2050,9771.016255516259
6084,North Sweden,Vestfold og Telemark,Break bulk (fast),2018,4559.1284485154065
6085,North Sweden,Vestfold og Telemark,Break bulk (fast),2020,4543.628219977229
6086,North Sweden,Vestfold og Telemark,Break bulk (fast),2025,5026.5296010475495
6087,North Sweden,Vestfold og Telemark,Break bulk (fast),2030,5560.865944877973
6088,North Sweden,Vestfold og Telemark,Break bulk (fast),2040,6020.893804722386
6089,North Sweden,Vestfold og Telemark,Break bulk (fast),2050,6244.332499422414
6090,North Sweden,Vestfold og Telemark,Break bulk (slow),2018,2404.8298798684
6091,North Sweden,Vestfold og Telemark,Break bulk (slow),2020,2420.0464385725368
6092,North Sweden,Vestfold og Telemark,Break bulk (slow),2025,2771.363884418805
6093,North Sweden,Vestfold og Telemark,Break bulk (slow),2030,3174.0389085680395
6094,North Sweden,Vestfold og Telemark,Break bulk (slow),2040,3638.814918923292
6095,North Sweden,Vestfold og Telemark,Break bulk (slow),2050,4085.9928315002167
6096,North Sweden,Vestfold og Telemark,Container (slow),2018,20.06092034217363
