,from,to,Mode,fuel,route,product,weight,time_period,scenario
8440,Bergen,Verden,Sea,Hydrogen,1,General cargo,7524.687379667584,2050,AVG22
8441,Bergen,Verden,Sea,Hydrogen,1,Industrial goods,60976.071016356094,2050,AVG22
8442,Bergen,Verden,Sea,Hydrogen,1,Other thermo,31.3812890750291,2050,AVG22
8443,Verden,Bergen,Sea,Hydrogen,1,Fish,263.7104036578045,2050,AVG22
8444,Verden,Bergen,Sea,Hydrogen,1,Industrial goods,82263.0918462772,2050,AVG22
8445,Verden,Bergen,Sea,Hydrogen,1,Other thermo,1272.5435405361059,2050,AVG22
8446,Bergen,Verden,Sea,Ammonia,1,Fish,276596.09586560825,2030,AVG22
8447,Bergen,Verden,Sea,Ammonia,1,General cargo,5038.640900985379,2030,AVG22
8448,Bergen,Verden,Sea,Ammonia,1,Industrial goods,40265.360416569536,2030,AVG22
8449,Bergen,Verden,Sea,Ammonia,1,Other thermo,20.7619089039991,2030,AVG22
8450,Bergen,Verden,Sea,Ammonia,1,Wet bulk,334102.1525593847,2030,AVG22
8451,Bergen,Verden,Sea,Ammonia,1,Dry bulk,16716.92358217315,2040,AVG22
8452,Bergen,Verden,Sea,Ammonia,1,Fish,333469.6250889307,2040,AVG22
8453,Bergen,Verden,Sea,Ammonia,1,General cargo,6063.403606636662,2040,AVG22
8454,Bergen,Verden,Sea,Ammonia,1,Industrial goods,48805.0036578403,2040,AVG22
8455,Bergen,Verden,Sea,Ammonia,1,Other thermo,25.15192259593481,2040,AVG22
8456,Bergen,Verden,Sea,Ammonia,1,Wet bulk,1433172.71379062,2040,AVG22
8457,Bergen,Verden,Sea,Ammonia,1,Dry bulk,20057.62844772818,2050,AVG22
8458,Bergen,Verden,Sea,Ammonia,1,Wet bulk,1313966.6827951928,2050,AVG22
8459,Verden,Bergen,Sea,Ammonia,1,Fish,295.24093615149866,2030,AVG22
8460,Verden,Bergen,Sea,Ammonia,1,General cargo,22646.647445260096,2030,AVG22
8461,Verden,Bergen,Sea,Ammonia,1,Industrial goods,72004.53056973829,2030,AVG22
8462,Verden,Bergen,Sea,Ammonia,1,Other thermo,999.5959110165161,2030,AVG22
8463,Verden,Bergen,Sea,Ammonia,1,Wet bulk,19270.69379551387,2030,AVG22
8464,Verden,Bergen,Sea,Ammonia,1,Dry bulk,484122.8211975254,2040,AVG22
8465,Verden,Bergen,Sea,Ammonia,1,Fish,281.9636498279021,2040,AVG22
8466,Verden,Bergen,Sea,Ammonia,1,General cargo,26054.986382503004,2040,AVG22
8467,Verden,Bergen,Sea,Ammonia,1,Industrial goods,75212.19274861983,2040,AVG22
8468,Verden,Bergen,Sea,Ammonia,1,Other thermo,1125.3250598193474,2040,AVG22
8469,Verden,Bergen,Sea,Ammonia,1,Wet bulk,20710.170800615007,2040,AVG22
8470,Verden,Bergen,Sea,Ammonia,1,Dry bulk,457957.28464471054,2050,AVG22
8471,Verden,Bergen,Sea,Ammonia,1,General cargo,29657.355104001952,2050,AVG22
8472,Verden,Bergen,Sea,Ammonia,1,Wet bulk,22851.6881288051,2050,AVG22
8473,Bergen,Verden,Sea,Biogas,1,Wet bulk,1251638.2712693715,2030,AVG22
8474,Trondheim,Ålesund,Sea,LNG,1,Dry bulk,5394.368768623283,2025,AVG22
8475,Trondheim,Ålesund,Sea,LNG,1,Dry bulk,6245.952707219314,2030,AVG22
8476,Trondheim,Ålesund,Sea,LNG,1,Dry bulk,6709.3738326465555,2050,AVG22
8477,Ålesund,Trondheim,Sea,LNG,1,Dry bulk,2877.7712247246504,2020,AVG22
8478,Ålesund,Trondheim,Sea,LNG,1,Dry bulk,12980.404755066585,2025,AVG22
8479,Ålesund,Trondheim,Sea,LNG,1,Dry bulk,21007.80354267682,2030,AVG22
8480,Ålesund,Trondheim,Sea,LNG,1,Wet bulk,73.89983201776232,2030,AVG22
8481,Trondheim,Bodø,Rail,Diesel,1,Fish,886.2959276962558,2025,AVG22
8482,Trondheim,Bodø,Rail,Diesel,1,General cargo,13119.900645926333,2025,AVG22
8483,Trondheim,Bodø,Rail,Diesel,1,Industrial goods,7403.00341545449,2025,AVG22
8484,Trondheim,Bodø,Rail,Diesel,1,Other thermo,2894.9668454668563,2025,AVG22
8485,Bodø,Trondheim,Rail,Diesel,1,Dry bulk,9899.49583654895,2025,AVG22
8486,Bodø,Trondheim,Rail,Diesel,1,Fish,2053.0864089328143,2025,AVG22
8487,Bodø,Trondheim,Rail,Diesel,1,General cargo,7499.408605163378,2025,AVG22
8488,Bodø,Trondheim,Rail,Diesel,1,Industrial goods,3341.1620110933695,2025,AVG22
8489,Bodø,Trondheim,Rail,Diesel,1,Other thermo,287.68030371755344,2025,AVG22
8490,Trondheim,Bodø,Rail,Hydrogen,1,General cargo,5638.05689739436,2030,AVG22
8491,Trondheim,Bodø,Rail,Hydrogen,1,Other thermo,3109.9431026056404,2030,AVG22
8492,Trondheim,Bodø,Rail,Hydrogen,1,Fish,1078.424092381765,2040,AVG22
8493,Trondheim,Bodø,Rail,Hydrogen,1,General cargo,3418.7451152836825,2040,AVG22
8494,Trondheim,Bodø,Rail,Hydrogen,1,Fish,1136.1206849084797,2050,AVG22
8495,Trondheim,Bodø,Rail,Hydrogen,1,General cargo,2190.2286742532015,2050,AVG22
8496,Trondheim,Bodø,Rail,Hydrogen,1,Industrial goods,9941.35841994508,2050,AVG22
8497,Trondheim,Bodø,Rail,Hydrogen,1,Other thermo,3489.610389285108,2050,AVG22
8498,Bodø,Trondheim,Rail,Hydrogen,1,Fish,2833.5294802978374,2040,AVG22
8499,Bodø,Trondheim,Rail,Hydrogen,1,Industrial goods,4444.526337267913,2040,AVG22
8500,Bodø,Trondheim,Rail,Hydrogen,1,Other thermo,417.7861312792422,2040,AVG22
8501,Bodø,Trondheim,Rail,Hydrogen,1,Fish,3271.197862914753,2050,AVG22
8502,Bodø,Trondheim,Rail,Hydrogen,1,General cargo,12230.338916567187,2050,AVG22
8503,Bodø,Trondheim,Rail,Hydrogen,1,Industrial goods,5055.567579248128,2050,AVG22
8504,Bodø,Trondheim,Rail,Hydrogen,1,Other thermo,477.5379594489617,2050,AVG22
8505,Trondheim,Bodø,Rail,Biodiesel,1,General cargo,11912.087855018712,2030,AVG22
8506,Trondheim,Bodø,Rail,Biodiesel,1,Industrial goods,8499.912144981288,2030,AVG22
8507,Bodø,Nord-Sverige,Road,Diesel,1,Dry bulk,5482.180093252929,2020,AVG22
8508,Bodø,Nord-Sverige,Road,Diesel,1,Fish,16.990078882300054,2020,AVG22
8509,Bodø,Nord-Sverige,Road,Diesel,1,General cargo,8.883281783176605,2020,AVG22
8510,Bodø,Nord-Sverige,Road,Diesel,1,Industrial goods,294.1138093058855,2020,AVG22
8511,Bodø,Nord-Sverige,Road,Diesel,1,Timber,0.05866114708362023,2020,AVG22
8512,Bodø,Nord-Sverige,Road,Diesel,1,Wet bulk,48.433572207158946,2020,AVG22
8513,Bodø,Nord-Sverige,Road,Diesel,1,Fish,19.943273353717046,2025,AVG22
8514,Bodø,Nord-Sverige,Road,Diesel,1,General cargo,10.286048546261117,2025,AVG22
8515,Bodø,Nord-Sverige,Road,Diesel,1,Industrial goods,343.7746101751364,2025,AVG22
8516,Bodø,Nord-Sverige,Road,Diesel,1,Timber,0.06564735900552526,2025,AVG22
8517,Bodø,Nord-Sverige,Road,Diesel,1,Wet bulk,51.6438537854954,2025,AVG22
8518,Nord-Sverige,Bodø,Road,Diesel,1,Dry bulk,59.99363316803187,2020,AVG22
8519,Nord-Sverige,Bodø,Road,Diesel,1,General cargo,95.13300460820744,2020,AVG22
8520,Nord-Sverige,Bodø,Road,Diesel,1,Industrial goods,24.16050964362676,2020,AVG22
8521,Nord-Sverige,Bodø,Road,Diesel,1,Other thermo,0.03761733668258628,2020,AVG22
8522,Nord-Sverige,Bodø,Road,Diesel,1,Timber,70.30705384585733,2020,AVG22
8523,Nord-Sverige,Bodø,Road,Diesel,1,Wet bulk,1.0352271657337506,2020,AVG22
8524,Nord-Sverige,Bodø,Road,Diesel,1,General cargo,104.10191756387908,2025,AVG22
8525,Nord-Sverige,Bodø,Road,Diesel,1,Industrial goods,27.735299764025438,2025,AVG22
8526,Nord-Sverige,Bodø,Road,Diesel,1,Other thermo,0.0412014323244272,2025,AVG22
8527,Nord-Sverige,Bodø,Road,Diesel,1,Timber,68.34631720951752,2025,AVG22
8528,Nord-Sverige,Bodø,Road,Diesel,1,Wet bulk,1.125318020598418,2025,AVG22
8529,Bodø,Nord-Sverige,Road,Biodiesel,1,Dry bulk,3771.7609275576433,2025,AVG22
8530,Bodø,Nord-Sverige,Road,Biodiesel,1,Dry bulk,10313.01842508901,2030,AVG22
8531,Bodø,Nord-Sverige,Road,Biodiesel,1,Fish,6.919820006542947,2030,AVG22
8532,Bodø,Nord-Sverige,Road,Biodiesel,1,General cargo,10.793001908139265,2030,AVG22
8533,Bodø,Nord-Sverige,Road,Biodiesel,1,Industrial goods,391.6588857117937,2030,AVG22
8534,Bodø,Nord-Sverige,Road,Biodiesel,1,Timber,0.07346558938332919,2030,AVG22
8535,Bodø,Nord-Sverige,Road,Biodiesel,1,Wet bulk,38.210321364233494,2030,AVG22
8536,Bodø,Nord-Sverige,Road,Biodiesel,1,Dry bulk,11717.180127257514,2040,AVG22
8537,Bodø,Nord-Sverige,Road,Biodiesel,1,Fish,8.300486944711887,2040,AVG22
8538,Bodø,Nord-Sverige,Road,Biodiesel,1,General cargo,12.79017963490463,2040,AVG22
8539,Bodø,Nord-Sverige,Road,Biodiesel,1,Industrial goods,468.5379082891318,2040,AVG22
8540,Bodø,Nord-Sverige,Road,Biodiesel,1,Timber,0.07490110954507978,2040,AVG22
8541,Bodø,Nord-Sverige,Road,Biodiesel,1,Wet bulk,45.70181755424066,2040,AVG22
8542,Bodø,Nord-Sverige,Road,Biodiesel,1,Dry bulk,6212.567170782986,2050,AVG22
8543,Bodø,Nord-Sverige,Road,Biodiesel,1,Fish,10.259327064682495,2050,AVG22
8544,Bodø,Nord-Sverige,Road,Biodiesel,1,General cargo,15.702890614410299,2050,AVG22
8545,Bodø,Nord-Sverige,Road,Biodiesel,1,Industrial goods,578.9106598244347,2050,AVG22
8546,Bodø,Nord-Sverige,Road,Biodiesel,1,Timber,0.08143066701598634,2050,AVG22
8547,Bodø,Nord-Sverige,Road,Biodiesel,1,Wet bulk,56.44414825136664,2050,AVG22
8548,Nord-Sverige,Bodø,Road,Biodiesel,1,Dry bulk,4606.782380576159,2025,AVG22
8549,Nord-Sverige,Bodø,Road,Biodiesel,1,General cargo,30.92040726344716,2030,AVG22
8550,Nord-Sverige,Bodø,Road,Biodiesel,1,Industrial goods,7.30653240741562,2030,AVG22
8551,Nord-Sverige,Bodø,Road,Biodiesel,1,Other thermo,0.04512701257689435,2030,AVG22
8552,Nord-Sverige,Bodø,Road,Biodiesel,1,Timber,1.426928089339896,2030,AVG22
8553,Nord-Sverige,Bodø,Road,Biodiesel,1,Wet bulk,0.19844975987121088,2030,AVG22
8554,Nord-Sverige,Bodø,Road,Biodiesel,1,General cargo,33.993846164324026,2040,AVG22
8555,Nord-Sverige,Bodø,Road,Biodiesel,1,Industrial goods,8.07963058353019,2040,AVG22
8556,Nord-Sverige,Bodø,Road,Biodiesel,1,Other thermo,0.04772818940313019,2040,AVG22
8557,Nord-Sverige,Bodø,Road,Biodiesel,1,Timber,1.3831656702872726,2040,AVG22
8558,Nord-Sverige,Bodø,Road,Biodiesel,1,Wet bulk,0.1709183366626028,2040,AVG22
8559,Nord-Sverige,Bodø,Road,Biodiesel,1,Dry bulk,8093.84349229676,2050,AVG22
8560,Nord-Sverige,Bodø,Road,Biodiesel,1,General cargo,36.162437457586876,2050,AVG22
8561,Nord-Sverige,Bodø,Road,Biodiesel,1,Industrial goods,8.52460767591563,2050,AVG22
8562,Nord-Sverige,Bodø,Road,Biodiesel,1,Other thermo,0.050994478489641885,2050,AVG22
8563,Nord-Sverige,Bodø,Road,Biodiesel,1,Timber,1.153231849657776,2050,AVG22
8564,Nord-Sverige,Bodø,Road,Biodiesel,1,Wet bulk,0.15335880066813243,2050,AVG22
8565,Tromsø,Sør-Sverige,Sea,LNG,1,Fish,5684.576917841005,2020,AVG22
8566,Tromsø,Sør-Sverige,Sea,LNG,1,Industrial goods,1667.3580207979494,2020,AVG22
8567,Tromsø,Sør-Sverige,Sea,LNG,1,Other thermo,0.2396305748816679,2020,AVG22
8568,Tromsø,Sør-Sverige,Sea,LNG,1,Wet bulk,10247.741276262028,2020,AVG22
8569,Tromsø,Sør-Sverige,Sea,LNG,1,Dry bulk,20931.839682925085,2025,AVG22
8570,Tromsø,Sør-Sverige,Sea,LNG,1,Fish,6669.958476453965,2025,AVG22
8571,Tromsø,Sør-Sverige,Sea,LNG,1,Industrial goods,1923.036415272839,2025,AVG22
8572,Tromsø,Sør-Sverige,Sea,LNG,1,Other thermo,0.2805987146726526,2025,AVG22
8573,Tromsø,Sør-Sverige,Sea,LNG,1,Wet bulk,9500.568992570625,2025,AVG22
8574,Tromsø,Sør-Sverige,Sea,LNG,1,Dry bulk,22711.439879291393,2030,AVG22
8575,Tromsø,Sør-Sverige,Sea,LNG,1,Fish,7826.198161376783,2030,AVG22
8576,Tromsø,Sør-Sverige,Sea,LNG,1,General cargo,62.79327124199231,2030,AVG22
8577,Tromsø,Sør-Sverige,Sea,LNG,1,Industrial goods,2222.3466724404248,2030,AVG22
8578,Tromsø,Sør-Sverige,Sea,LNG,1,Other thermo,0.32857092094706947,2030,AVG22
8579,Tromsø,Sør-Sverige,Sea,LNG,1,Wet bulk,8807.987817815252,2030,AVG22
8580,Sør-Sverige,Tromsø,Sea,LNG,1,Fish,67.23924945162445,2020,AVG22
8581,Sør-Sverige,Tromsø,Sea,LNG,1,Industrial goods,3786.8143494384212,2020,AVG22
8582,Sør-Sverige,Tromsø,Sea,LNG,1,Other thermo,1.1728312251491044,2020,AVG22
8583,Sør-Sverige,Tromsø,Sea,LNG,1,Wet bulk,10698.34335213462,2020,AVG22
8584,Sør-Sverige,Tromsø,Sea,LNG,1,Dry bulk,1064.1741942793767,2025,AVG22
8585,Sør-Sverige,Tromsø,Sea,LNG,1,Fish,65.89339970746656,2025,AVG22
8586,Sør-Sverige,Tromsø,Sea,LNG,1,Industrial goods,4210.755485689568,2025,AVG22
8587,Sør-Sverige,Tromsø,Sea,LNG,1,Other thermo,1.3372044250201238,2025,AVG22
8588,Sør-Sverige,Tromsø,Sea,LNG,1,Timber,215.88585642543902,2025,AVG22
8589,Sør-Sverige,Tromsø,Sea,LNG,1,Wet bulk,11950.600399107756,2025,AVG22
8590,Sør-Sverige,Tromsø,Sea,LNG,1,Dry bulk,1128.042072457146,2030,AVG22
8591,Sør-Sverige,Tromsø,Sea,LNG,1,Fish,64.75236094754075,2030,AVG22
8592,Sør-Sverige,Tromsø,Sea,LNG,1,General cargo,6380.78143824763,2030,AVG22
8593,Sør-Sverige,Tromsø,Sea,LNG,1,Industrial goods,4688.886062418042,2030,AVG22
8594,Sør-Sverige,Tromsø,Sea,LNG,1,Other thermo,1.5261008886467622,2030,AVG22
8595,Sør-Sverige,Tromsø,Sea,LNG,1,Timber,206.44930643865382,2030,AVG22
8596,Sør-Sverige,Tromsø,Sea,LNG,1,Wet bulk,13351.603240625329,2030,AVG22
8597,Tromsø,Sør-Sverige,Sea,Hydrogen,1,General cargo,90.96783091289217,2050,AVG22
8598,Tromsø,Sør-Sverige,Sea,Hydrogen,1,Industrial goods,3176.505484633564,2050,AVG22
8599,Tromsø,Sør-Sverige,Sea,Hydrogen,1,Other thermo,0.4869273108940838,2050,AVG22
8600,Tromsø,Sør-Sverige,Sea,Hydrogen,1,Wet bulk,3225.2280619106805,2050,AVG22
8601,Sør-Sverige,Tromsø,Sea,Hydrogen,1,Dry bulk,1063.368053056496,2050,AVG22
8602,Sør-Sverige,Tromsø,Sea,Hydrogen,1,Fish,53.912718565781134,2050,AVG22
8603,Sør-Sverige,Tromsø,Sea,Hydrogen,1,Industrial goods,5466.182916634749,2050,AVG22
8604,Sør-Sverige,Tromsø,Sea,Hydrogen,1,Other thermo,1.9437138853252354,2050,AVG22
8605,Sør-Sverige,Tromsø,Sea,Hydrogen,1,Timber,156.40434814938217,2050,AVG22
8606,Sør-Sverige,Tromsø,Sea,Hydrogen,1,Wet bulk,15781.337848842191,2050,AVG22
8607,Tromsø,Sør-Sverige,Sea,Ammonia,1,Dry bulk,22852.421819367908,2040,AVG22
8608,Tromsø,Sør-Sverige,Sea,Ammonia,1,Fish,9410.320086011256,2040,AVG22
8609,Tromsø,Sør-Sverige,Sea,Ammonia,1,General cargo,74.38604792679669,2040,AVG22
8610,Tromsø,Sør-Sverige,Sea,Ammonia,1,Industrial goods,2616.5359870815755,2040,AVG22
8611,Tromsø,Sør-Sverige,Sea,Ammonia,1,Other thermo,0.39398266886808425,2040,AVG22
8612,Tromsø,Sør-Sverige,Sea,Ammonia,1,Wet bulk,5080.614925195895,2040,AVG22
8613,Tromsø,Sør-Sverige,Sea,Ammonia,1,Dry bulk,23700.752834457588,2050,AVG22
8614,Tromsø,Sør-Sverige,Sea,Ammonia,1,Fish,11655.536103424492,2050,AVG22
8615,Sør-Sverige,Tromsø,Sea,Ammonia,1,Dry bulk,1081.6209386885723,2040,AVG22
8616,Sør-Sverige,Tromsø,Sea,Ammonia,1,Fish,60.83744878027592,2040,AVG22
8617,Sør-Sverige,Tromsø,Sea,Ammonia,1,General cargo,7279.362067312931,2040,AVG22
8618,Sør-Sverige,Tromsø,Sea,Ammonia,1,Industrial goods,5088.785720730121,2040,AVG22
8619,Sør-Sverige,Tromsø,Sea,Ammonia,1,Other thermo,1.7743258916976399,2040,AVG22
8620,Sør-Sverige,Tromsø,Sea,Ammonia,1,Timber,188.83891897694573,2040,AVG22
8621,Sør-Sverige,Tromsø,Sea,Ammonia,1,Wet bulk,15105.455251093326,2040,AVG22
8622,Sør-Sverige,Tromsø,Sea,Ammonia,1,General cargo,7879.182327407227,2050,AVG22
8623,Bodø,Kontinentalsokkelen,Sea,LNG,1,Dry bulk,291.4272877750283,2020,AVG22
8624,Bodø,Kontinentalsokkelen,Sea,LNG,1,General cargo,14275.121799058248,2020,AVG22
8625,Bodø,Kontinentalsokkelen,Sea,LNG,1,Timber,89.74445042371546,2020,AVG22
8626,Bodø,Kontinentalsokkelen,Sea,LNG,1,General cargo,13146.191934679904,2025,AVG22
8627,Bodø,Kontinentalsokkelen,Sea,LNG,1,General cargo,8975.562288623338,2030,AVG22
8628,Kontinentalsokkelen,Bodø,Sea,LNG,1,General cargo,126.59834964468263,2020,AVG22
8629,Kontinentalsokkelen,Bodø,Sea,LNG,1,General cargo,115.89110916930174,2025,AVG22
8630,Bodø,Kontinentalsokkelen,Sea,Hydrogen,1,General cargo,4187.517903551907,2050,AVG22
8631,Bodø,Kontinentalsokkelen,Sea,Ammonia,1,General cargo,6008.100531050046,2040,AVG22
8632,Oslo,Tromsø,Sea,LNG,1,Fish,836.6083386995311,2020,AVG22
8633,Oslo,Tromsø,Sea,LNG,1,Industrial goods,60531.499258659314,2020,AVG22
8634,Oslo,Tromsø,Sea,LNG,1,Other thermo,8987.143308058752,2020,AVG22
8635,Oslo,Tromsø,Sea,LNG,1,Wet bulk,11159.483158569636,2020,AVG22
8636,Oslo,Tromsø,Sea,LNG,1,Dry bulk,5304.860323138203,2025,AVG22
8637,Oslo,Tromsø,Sea,LNG,1,Fish,966.8019011268659,2025,AVG22
8638,Oslo,Tromsø,Sea,LNG,1,Industrial goods,71301.50393596244,2025,AVG22
8639,Oslo,Tromsø,Sea,LNG,1,Other thermo,9699.212586202188,2025,AVG22
8640,Oslo,Tromsø,Sea,LNG,1,Wet bulk,12659.464980071542,2025,AVG22
8641,Oslo,Tromsø,Sea,LNG,1,Dry bulk,6291.580046177488,2030,AVG22
8642,Oslo,Tromsø,Sea,LNG,1,Fish,1119.8307339680969,2030,AVG22
8643,Oslo,Tromsø,Sea,LNG,1,General cargo,109970.956020196,2030,AVG22
8644,Oslo,Tromsø,Sea,LNG,1,Industrial goods,84128.31153393691,2030,AVG22
8645,Oslo,Tromsø,Sea,LNG,1,Other thermo,10508.16929227042,2030,AVG22
8646,Oslo,Tromsø,Sea,LNG,1,Wet bulk,14430.951916108383,2030,AVG22
8647,Tromsø,Oslo,Sea,LNG,1,Fish,5052.931984792891,2020,AVG22
8648,Tromsø,Oslo,Sea,LNG,1,Industrial goods,7261.725744122598,2020,AVG22
8649,Tromsø,Oslo,Sea,LNG,1,Other thermo,1128.4925560639153,2020,AVG22
8650,Tromsø,Oslo,Sea,LNG,1,Wet bulk,1099.5353510340872,2020,AVG22
8651,Tromsø,Oslo,Sea,LNG,1,Dry bulk,10833.720408798134,2025,AVG22
8652,Tromsø,Oslo,Sea,LNG,1,Fish,6058.017763348365,2025,AVG22
8653,Tromsø,Oslo,Sea,LNG,1,Industrial goods,8489.104174535929,2025,AVG22
8654,Tromsø,Oslo,Sea,LNG,1,Other thermo,1226.0763524900087,2025,AVG22
8655,Tromsø,Oslo,Sea,LNG,1,Wet bulk,1217.5655317873786,2025,AVG22
8656,Tromsø,Oslo,Sea,LNG,1,Dry bulk,12814.834482028687,2030,AVG22
8657,Tromsø,Oslo,Sea,LNG,1,Fish,7280.215522301342,2030,AVG22
8658,Tromsø,Oslo,Sea,LNG,1,General cargo,23134.676387004874,2030,AVG22
8659,Tromsø,Oslo,Sea,LNG,1,Industrial goods,9927.885829234368,2030,AVG22
8660,Tromsø,Oslo,Sea,LNG,1,Other thermo,1337.099757272184,2030,AVG22
8661,Tromsø,Oslo,Sea,LNG,1,Wet bulk,1356.8045211584777,2030,AVG22
8662,Oslo,Tromsø,Sea,Hydrogen,1,Dry bulk,7244.9275294902545,2040,AVG22
8663,Oslo,Tromsø,Sea,Hydrogen,1,Fish,1406.6945466632017,2040,AVG22
8664,Oslo,Tromsø,Sea,Hydrogen,1,General cargo,131525.5898509142,2040,AVG22
8665,Oslo,Tromsø,Sea,Hydrogen,1,Industrial goods,91231.6768245963,2040,AVG22
8666,Oslo,Tromsø,Sea,Hydrogen,1,Other thermo,11938.072084735446,2040,AVG22
8667,Oslo,Tromsø,Sea,Hydrogen,1,Wet bulk,15618.982981760166,2040,AVG22
8668,Oslo,Tromsø,Sea,Hydrogen,1,Dry bulk,8252.439097332957,2050,AVG22
8669,Oslo,Tromsø,Sea,Hydrogen,1,Fish,1613.9708992584046,2050,AVG22
8670,Oslo,Tromsø,Sea,Hydrogen,1,General cargo,149534.17363312244,2050,AVG22
8671,Oslo,Tromsø,Sea,Hydrogen,1,Industrial goods,98315.47350252255,2050,AVG22
8672,Oslo,Tromsø,Sea,Hydrogen,1,Other thermo,12297.208457373436,2050,AVG22
8673,Oslo,Tromsø,Sea,Hydrogen,1,Wet bulk,17048.501731406028,2050,AVG22
8674,Tromsø,Oslo,Sea,Hydrogen,1,Other thermo,1722.987691709212,2050,AVG22
8675,Tromsø,Oslo,Sea,Hydrogen,1,Wet bulk,1490.7136663688468,2050,AVG22
8676,Tromsø,Oslo,Sea,Ammonia,1,Dry bulk,13224.157071298503,2040,AVG22
8677,Tromsø,Oslo,Sea,Ammonia,1,Fish,9864.87254116905,2040,AVG22
8678,Tromsø,Oslo,Sea,Ammonia,1,General cargo,26975.195510674177,2040,AVG22
8679,Tromsø,Oslo,Sea,Ammonia,1,Industrial goods,10712.592938850823,2040,AVG22
8680,Tromsø,Oslo,Sea,Ammonia,1,Other thermo,1556.905029070847,2040,AVG22
8681,Tromsø,Oslo,Sea,Ammonia,1,Wet bulk,1364.8691467324118,2040,AVG22
8682,Tromsø,Oslo,Sea,Ammonia,1,Dry bulk,14846.542289018043,2050,AVG22
8683,Tromsø,Oslo,Sea,Ammonia,1,Fish,11973.130088643835,2050,AVG22
8684,Tromsø,Oslo,Sea,Ammonia,1,General cargo,31872.910159495746,2050,AVG22
8685,Tromsø,Oslo,Sea,Ammonia,1,Industrial goods,12290.320185740033,2050,AVG22
8686,Bergen,Nord-Sverige,Sea,LNG,1,Dry bulk,2197.258093874252,2020,AVG22
8687,Bergen,Nord-Sverige,Sea,LNG,1,Fish,14.118425202823042,2020,AVG22
8688,Bergen,Nord-Sverige,Sea,LNG,1,General cargo,0.2845157577223362,2020,AVG22
8689,Bergen,Nord-Sverige,Sea,LNG,1,Industrial goods,15.874543273892433,2020,AVG22
8690,Bergen,Nord-Sverige,Sea,LNG,1,Wet bulk,2026.934057299982,2020,AVG22
8691,Bergen,Nord-Sverige,Sea,LNG,1,Dry bulk,2380.800112573775,2025,AVG22
8692,Bergen,Nord-Sverige,Sea,LNG,1,Fish,16.57318074224416,2025,AVG22
8693,Bergen,Nord-Sverige,Sea,LNG,1,General cargo,0.3387782331305584,2025,AVG22
8694,Bergen,Nord-Sverige,Sea,LNG,1,Industrial goods,18.562287176240755,2025,AVG22
8695,Bergen,Nord-Sverige,Sea,LNG,1,Wet bulk,2338.760847681732,2025,AVG22
8696,Bergen,Nord-Sverige,Sea,LNG,1,Dry bulk,2579.684657782555,2030,AVG22
8697,Bergen,Nord-Sverige,Sea,LNG,1,Fish,19.45521343056568,2030,AVG22
8698,Bergen,Nord-Sverige,Sea,LNG,1,General cargo,0.4034197139027685,2030,AVG22
8699,Bergen,Nord-Sverige,Sea,LNG,1,Industrial goods,21.705513178889714,2030,AVG22
8700,Bergen,Nord-Sverige,Sea,LNG,1,Wet bulk,2698.672985624356,2030,AVG22
8701,Bergen,Nord-Sverige,Sea,LNG,1,Dry bulk,2592.779519326319,2040,AVG22
8702,Bergen,Nord-Sverige,Sea,LNG,1,Wet bulk,3188.725098695836,2040,AVG22
8703,Nord-Sverige,Bergen,Sea,LNG,1,General cargo,22.183606078646797,2020,AVG22
8704,Nord-Sverige,Bergen,Sea,LNG,1,Industrial goods,10.209958849647258,2020,AVG22
8705,Nord-Sverige,Bergen,Sea,LNG,1,Other thermo,67.848291091353,2020,AVG22
8706,Nord-Sverige,Bergen,Sea,LNG,1,Wet bulk,1.8289085375858884,2020,AVG22
8707,Nord-Sverige,Bergen,Sea,LNG,1,General cargo,25.8615474760393,2025,AVG22
8708,Nord-Sverige,Bergen,Sea,LNG,1,Industrial goods,11.454102300370735,2025,AVG22
8709,Nord-Sverige,Bergen,Sea,LNG,1,Other thermo,73.85034388909516,2025,AVG22
8710,Nord-Sverige,Bergen,Sea,LNG,1,Wet bulk,2.019539369492434,2025,AVG22
8711,Nord-Sverige,Bergen,Sea,LNG,1,General cargo,30.15668715354587,2030,AVG22
8712,Nord-Sverige,Bergen,Sea,LNG,1,Industrial goods,12.862675735850656,2030,AVG22
8713,Nord-Sverige,Bergen,Sea,LNG,1,Other thermo,80.38371930982062,2030,AVG22
8714,Nord-Sverige,Bergen,Sea,LNG,1,Wet bulk,2.2300975226427764,2030,AVG22
8715,Nord-Sverige,Bergen,Sea,LNG,1,Wet bulk,2.3193409419236803,2040,AVG22
8716,Bergen,Nord-Sverige,Sea,Hydrogen,1,Dry bulk,2681.1221471527383,2050,AVG22
8717,Bergen,Nord-Sverige,Sea,Hydrogen,1,Fish,29.090346692355766,2050,AVG22
8718,Bergen,Nord-Sverige,Sea,Hydrogen,1,General cargo,0.6222950481922798,2050,AVG22
8719,Bergen,Nord-Sverige,Sea,Hydrogen,1,Industrial goods,32.25973273417282,2050,AVG22
8720,Bergen,Nord-Sverige,Sea,Hydrogen,1,Wet bulk,3900.3899100431418,2050,AVG22
8721,Bergen,Nord-Sverige,Sea,Ammonia,1,Fish,23.431346587797584,2040,AVG22
8722,Bergen,Nord-Sverige,Sea,Ammonia,1,General cargo,0.4938212619876944,2040,AVG22
8723,Nord-Sverige,Bergen,Sea,Ammonia,1,General cargo,35.2133143634918,2040,AVG22
