,paths
2445,"[('Verden', 'Europa', 'Sea', 1), ('Europa', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Bodø', 'Rail', 1)]"
2446,"[('Verden', 'Europa', 'Sea', 1), ('Europa', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Nord-Sverige', 'Rail', 1)]"
2447,"[('Verden', 'Europa', 'Sea', 1), ('Europa', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Nord-Sverige', 'Rail', 1)]"
2448,"[('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Rail', 1)]"
2449,"[('Trondheim', 'Bodø', 'Rail', 1), ('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Ålesund', 'Sea', 1)]"
2450,"[('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Rail', 1)]"
2451,"[('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Rail', 2), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Rail', 1)]"
2452,"[('Kristiansand', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Bodø', 'Sea', 1)]"
2453,"[('Kristiansand', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Bodø', 'Sea', 1)]"
2454,"[('Kristiansand', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Bodø', 'Sea', 1), ('Bodø', 'Tromsø', 'Sea', 1)]"
2455,"[('Kristiansand', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Bodø', 'Sea', 1), ('Bodø', 'Tromsø', 'Sea', 1)]"
2456,"[('Tromsø', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Rail', 1)]"
2457,"[('Tromsø', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Rail', 2), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Rail', 1)]"
2458,"[('Oslo', 'Bergen', 'Rail', 1), ('Bergen', 'Stavanger', 'Road', 1)]"
2459,"[('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1), ('Bergen', 'Stavanger', 'Road', 1)]"
2460,"[('Sør-Sverige', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1), ('Bergen', 'Stavanger', 'Road', 1)]"
2461,"[('Stavanger', 'Bergen', 'Road', 1), ('Bergen', 'Oslo', 'Rail', 1)]"
2462,"[('Stavanger', 'Bergen', 'Road', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1)]"
2463,"[('Stavanger', 'Bergen', 'Road', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Sør-Sverige', 'Rail', 1)]"
2464,"[('Stavanger', 'Bergen', 'Road', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Ålesund', 'Rail', 1)]"
2465,"[('Stavanger', 'Bergen', 'Road', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1)]"
2466,"[('Stavanger', 'Bergen', 'Road', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 2)]"
2467,"[('Stavanger', 'Bergen', 'Road', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Bodø', 'Rail', 1)]"
2468,"[('Stavanger', 'Bergen', 'Road', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Bodø', 'Rail', 1)]"
2469,"[('Stavanger', 'Bergen', 'Road', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Nord-Sverige', 'Rail', 1)]"
2470,"[('Stavanger', 'Bergen', 'Road', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Nord-Sverige', 'Rail', 1)]"
2471,"[('Stavanger', 'Bergen', 'Road', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Bodø', 'Rail', 1), ('Bodø', 'Tromsø', 'Rail', 1)]"
2472,"[('Stavanger', 'Bergen', 'Road', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Bodø', 'Rail', 1), ('Bodø', 'Tromsø', 'Rail', 1)]"
2473,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1), ('Bergen', 'Stavanger', 'Road', 1)]"
2474,"[('Trondheim', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1), ('Bergen', 'Stavanger', 'Road', 1)]"
2475,"[('Trondheim', 'Hamar', 'Rail', 2), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1), ('Bergen', 'Stavanger', 'Road', 1)]"
2476,"[('Bodø', 'Trondheim', 'Rail', 1), ('Trondheim', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1), ('Bergen', 'Stavanger', 'Road', 1)]"
2477,"[('Bodø', 'Trondheim', 'Rail', 1), ('Trondheim', 'Hamar', 'Rail', 2), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1), ('Bergen', 'Stavanger', 'Road', 1)]"
2478,"[('Nord-Sverige', 'Trondheim', 'Rail', 1), ('Trondheim', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1), ('Bergen', 'Stavanger', 'Road', 1)]"
2479,"[('Nord-Sverige', 'Trondheim', 'Rail', 1), ('Trondheim', 'Hamar', 'Rail', 2), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1), ('Bergen', 'Stavanger', 'Road', 1)]"
2480,"[('Tromsø', 'Bodø', 'Rail', 1), ('Bodø', 'Trondheim', 'Rail', 1), ('Trondheim', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1), ('Bergen', 'Stavanger', 'Road', 1)]"
2481,"[('Tromsø', 'Bodø', 'Rail', 1), ('Bodø', 'Trondheim', 'Rail', 1), ('Trondheim', 'Hamar', 'Rail', 2), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1), ('Bergen', 'Stavanger', 'Road', 1)]"
2482,"[('Skien', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Stavanger', 'Rail', 1)]"
2483,"[('Stavanger', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Road', 1)]"
2484,"[('Trondheim', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Bodø', 'Rail', 1), ('Bodø', 'Tromsø', 'Rail', 1)]"
2485,"[('Trondheim', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Bodø', 'Rail', 1), ('Bodø', 'Tromsø', 'Rail', 1)]"
2486,"[('Tromsø', 'Bodø', 'Rail', 1), ('Bodø', 'Trondheim', 'Rail', 1), ('Trondheim', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Road', 1)]"
2487,"[('Tromsø', 'Bodø', 'Rail', 1), ('Bodø', 'Trondheim', 'Rail', 1), ('Trondheim', 'Hamar', 'Rail', 2), ('Hamar', 'Trondheim', 'Road', 1)]"
2488,"[('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Bergen', 'Road', 1)]"
2489,"[('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Ålesund', 'Road', 1)]"
2490,"[('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Road', 1)]"
2491,"[('Bergen', 'Skien', 'Road', 1), ('Skien', 'Oslo', 'Rail', 1)]"
2492,"[('Bergen', 'Oslo', 'Road', 1), ('Oslo', 'Hamar', 'Rail', 1)]"
2493,"[('Bergen', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Road', 1)]"
2494,"[('Skien', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Ålesund', 'Road', 1)]"
2495,"[('Skien', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Road', 1)]"
2496,"[('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Road', 1)]"
2497,"[('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Sea', 1)]"
2498,"[('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Rail', 1)]"
2499,"[('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Nord-Sverige', 'Rail', 1)]"
2500,"[('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Sea', 1), ('Bodø', 'Tromsø', 'Sea', 1)]"
2501,"[('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Rail', 1), ('Bodø', 'Tromsø', 'Rail', 1)]"
2502,"[('Sør-Sverige', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Sea', 1)]"
2503,"[('Sør-Sverige', 'Trondheim', 'Road', 1), ('Trondheim', 'Nord-Sverige', 'Rail', 1)]"
2504,"[('Sør-Sverige', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Sea', 1), ('Bodø', 'Tromsø', 'Sea', 1)]"
2505,"[('Europa', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Ålesund', 'Road', 1)]"
2506,"[('Europa', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Road', 1)]"
2507,"[('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Road', 1)]"
2508,"[('Ålesund', 'Bergen', 'Road', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Oslo', 'Sea', 1)]"
2509,"[('Ålesund', 'Bergen', 'Road', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1)]"
2510,"[('Ålesund', 'Bergen', 'Road', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Europa', 'Sea', 1)]"
2511,"[('Ålesund', 'Bergen', 'Road', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1)]"
2512,"[('Ålesund', 'Bergen', 'Road', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kontinentalsokkelen', 'Sea', 1)]"
2513,"[('Ålesund', 'Bergen', 'Road', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Europa', 'Sea', 1), ('Europa', 'Verden', 'Sea', 1)]"
2514,"[('Trondheim', 'Nord-Sverige', 'Road', 1), ('Nord-Sverige', 'Bodø', 'Rail', 1)]"
2515,"[('Bodø', 'Trondheim', 'Road', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Oslo', 'Sea', 1)]"
2516,"[('Bodø', 'Trondheim', 'Road', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Bergen', 'Sea', 1)]"
2517,"[('Bodø', 'Trondheim', 'Road', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Skien', 'Sea', 1)]"
2518,"[('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Road', 1)]"
2519,"[('Bodø', 'Trondheim', 'Rail', 1), ('Trondheim', 'Hamar', 'Road', 1)]"
2520,"[('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Sør-Sverige', 'Road', 1)]"
2521,"[('Bodø', 'Trondheim', 'Road', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Europa', 'Sea', 1)]"
2522,"[('Bodø', 'Trondheim', 'Road', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Sea', 1)]"
2523,"[('Bodø', 'Nord-Sverige', 'Rail', 1), ('Nord-Sverige', 'Trondheim', 'Road', 1)]"
2524,"[('Bodø', 'Trondheim', 'Road', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1)]"
2525,"[('Bodø', 'Trondheim', 'Road', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kontinentalsokkelen', 'Sea', 1)]"
2526,"[('Bodø', 'Trondheim', 'Road', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Europa', 'Sea', 1), ('Europa', 'Verden', 'Sea', 1)]"
2527,"[('Nord-Sverige', 'Trondheim', 'Rail', 1), ('Trondheim', 'Hamar', 'Road', 1)]"
2528,"[('Nord-Sverige', 'Trondheim', 'Rail', 1), ('Trondheim', 'Sør-Sverige', 'Road', 1)]"
2529,"[('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Ålesund', 'Road', 1)]"
2530,"[('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Road', 1)]"
2531,"[('Tromsø', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Road', 1)]"
2532,"[('Tromsø', 'Bodø', 'Rail', 1), ('Bodø', 'Trondheim', 'Rail', 1), ('Trondheim', 'Hamar', 'Road', 1)]"
2533,"[('Tromsø', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Sør-Sverige', 'Road', 1)]"
2534,"[('Kontinentalsokkelen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Ålesund', 'Road', 1)]"
2535,"[('Kontinentalsokkelen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Road', 1)]"
2536,"[('Verden', 'Europa', 'Sea', 1), ('Europa', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Ålesund', 'Road', 1)]"
2537,"[('Verden', 'Europa', 'Sea', 1), ('Europa', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Ålesund', 'Sea', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Road', 1)]"
2538,"[('Bergen', 'Skien', 'Road', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1)]"
2539,"[('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Bergen', 'Road', 1)]"
2540,"[('Bergen', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Rail', 1)]"
2541,"[('Bergen', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Road', 1), ('Trondheim', 'Nord-Sverige', 'Rail', 1)]"
2542,"[('Bergen', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Rail', 1), ('Bodø', 'Tromsø', 'Rail', 1)]"
2543,"[('Bodø', 'Trondheim', 'Rail', 1), ('Trondheim', 'Ålesund', 'Road', 1), ('Ålesund', 'Bergen', 'Road', 1)]"
2544,"[('Nord-Sverige', 'Trondheim', 'Rail', 1), ('Trondheim', 'Ålesund', 'Road', 1), ('Ålesund', 'Bergen', 'Road', 1)]"
2545,"[('Tromsø', 'Bodø', 'Rail', 1), ('Bodø', 'Trondheim', 'Rail', 1), ('Trondheim', 'Ålesund', 'Road', 1), ('Ålesund', 'Bergen', 'Road', 1)]"
2546,"[('Oslo', 'Skien', 'Road', 1), ('Skien', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Stavanger', 'Rail', 1)]"
2547,"[('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Stavanger', 'Road', 1)]"
2548,"[('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Rail', 1)]"
2549,"[('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Road', 1)]"
2550,"[('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Nord-Sverige', 'Rail', 1)]"
2551,"[('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Nord-Sverige', 'Road', 1)]"
2552,"[('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Road', 1), ('Bodø', 'Tromsø', 'Rail', 1)]"
2553,"[('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Road', 1), ('Bodø', 'Tromsø', 'Road', 1)]"
2554,"[('Bergen', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Rail', 1)]"
2555,"[('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Stavanger', 'Road', 1)]"
2556,"[('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Ålesund', 'Road', 1)]"
2557,"[('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Road', 1)]"
2558,"[('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Road', 1)]"
2559,"[('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Nord-Sverige', 'Road', 1)]"
2560,"[('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Kristiansand', 'Road', 1)]"
2561,"[('Bergen', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Road', 1), ('Bodø', 'Tromsø', 'Rail', 1)]"
2562,"[('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Road', 1), ('Bodø', 'Tromsø', 'Road', 1)]"
2563,"[('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Road', 1)]"
2564,"[('Skien', 'Oslo', 'Road', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Sør-Sverige', 'Rail', 1)]"
2565,"[('Skien', 'Oslo', 'Road', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Ålesund', 'Rail', 1)]"
2566,"[('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Ålesund', 'Road', 1)]"
2567,"[('Skien', 'Oslo', 'Road', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Rail', 1)]"
2568,"[('Skien', 'Oslo', 'Road', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Rail', 2)]"
2569,"[('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Road', 1)]"
2570,"[('Skien', 'Oslo', 'Road', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Rail', 1)]"
2571,"[('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Road', 1)]"
2572,"[('Skien', 'Oslo', 'Road', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Nord-Sverige', 'Rail', 1)]"
2573,"[('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Nord-Sverige', 'Road', 1)]"
2574,"[('Skien', 'Oslo', 'Road', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Road', 1), ('Bodø', 'Tromsø', 'Rail', 1)]"
2575,"[('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Road', 1), ('Bodø', 'Tromsø', 'Road', 1)]"
2576,"[('Hamar', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Stavanger', 'Rail', 1)]"
2577,"[('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Stavanger', 'Road', 1)]"
2578,"[('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Road', 1), ('Hamar', 'Ålesund', 'Road', 1)]"
2579,"[('Hamar', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Kristiansand', 'Rail', 1)]"
2580,"[('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Kristiansand', 'Road', 1)]"
2581,"[('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Road', 1), ('Bodø', 'Tromsø', 'Rail', 1)]"
2582,"[('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Bodø', 'Road', 1), ('Bodø', 'Tromsø', 'Road', 1)]"
2583,"[('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Bodø', 'Road', 1), ('Bodø', 'Tromsø', 'Road', 1)]"
2584,"[('Sør-Sverige', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Road', 1)]"
2585,"[('Sør-Sverige', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Road', 1), ('Oslo', 'Europa', 'Road', 1)]"
