,paths
7541,"[('Kristiansand', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Bodø', 'Sea', 1), ('Bodø', 'Tromsø', 'Rail', 1)]"
7542,"[('Kristiansand', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Bodø', 'Sea', 1), ('Bodø', 'Tromsø', 'Rail', 1)]"
7543,"[('Kristiansand', 'Skien', 'Road', 1), ('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Sør-Sverige', 'Sea', 1)]"
7544,"[('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Sør-Sverige', 'Sea', 1)]"
7545,"[('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Sør-Sverige', 'Sea', 1)]"
7546,"[('Kristiansand', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Sør-Sverige', 'Sea', 1)]"
7547,"[('Kristiansand', 'Sør-Sverige', 'Road', 1), ('Sør-Sverige', 'Nord-Sverige', 'Sea', 1)]"
7548,"[('Kristiansand', 'Oslo', 'Sea', 1), ('Oslo', 'Nord-Sverige', 'Road', 1)]"
7549,"[('Kristiansand', 'Skien', 'Road', 1), ('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Nord-Sverige', 'Road', 1)]"
7550,"[('Kristiansand', 'Oslo', 'Sea', 1), ('Oslo', 'Sør-Sverige', 'Road', 1), ('Sør-Sverige', 'Nord-Sverige', 'Sea', 1)]"
7551,"[('Kristiansand', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Sør-Sverige', 'Road', 1), ('Sør-Sverige', 'Nord-Sverige', 'Sea', 1)]"
7552,"[('Kristiansand', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Nord-Sverige', 'Road', 1)]"
7553,"[('Kristiansand', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Nord-Sverige', 'Rail', 1)]"
7554,"[('Kristiansand', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Nord-Sverige', 'Rail', 1)]"
7555,"[('Kristiansand', 'Skien', 'Road', 1), ('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Stavanger', 'Rail', 1), ('Stavanger', 'Kontinentalsokkelen', 'Sea', 1)]"
7556,"[('Kristiansand', 'Stavanger', 'Sea', 1), ('Stavanger', 'Bergen', 'Road', 1), ('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]"
7557,"[('Kristiansand', 'Skien', 'Sea', 1), ('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Stavanger', 'Rail', 1), ('Stavanger', 'Kontinentalsokkelen', 'Sea', 1)]"
7558,"[('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Stavanger', 'Rail', 1), ('Stavanger', 'Bergen', 'Sea', 1)]"
7559,"[('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Stavanger', 'Road', 1), ('Stavanger', 'Bergen', 'Sea', 1)]"
7560,"[('Skien', 'Bergen', 'Road', 1), ('Bergen', 'Trondheim', 'Sea', 1)]"
7561,"[('Skien', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Oslo', 'Sea', 1), ('Oslo', 'Trondheim', 'Road', 1)]"
7562,"[('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Sea', 1)]"
7563,"[('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Sea', 1)]"
7564,"[('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Oslo', 'Sea', 1), ('Oslo', 'Trondheim', 'Road', 1)]"
7565,"[('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Kristiansand', 'Road', 1)]"
7566,"[('Skien', 'Bergen', 'Road', 1), ('Bergen', 'Ålesund', 'Sea', 1)]"
7567,"[('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Ålesund', 'Road', 1)]"
7568,"[('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1), ('Bergen', 'Ålesund', 'Sea', 1)]"
7569,"[('Skien', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Road', 1), ('Stavanger', 'Ålesund', 'Sea', 1)]"
7570,"[('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Stavanger', 'Rail', 1), ('Stavanger', 'Bergen', 'Road', 1), ('Bergen', 'Ålesund', 'Sea', 1)]"
7571,"[('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Stavanger', 'Rail', 1), ('Stavanger', 'Bergen', 'Sea', 1), ('Bergen', 'Ålesund', 'Road', 1)]"
7572,"[('Skien', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Sea', 1)]"
7573,"[('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Bodø', 'Road', 1)]"
7574,"[('Skien', 'Bergen', 'Road', 1), ('Bergen', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Road', 1)]"
7575,"[('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Sea', 1)]"
7576,"[('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Sea', 1)]"
7577,"[('Skien', 'Trondheim', 'Road', 1), ('Trondheim', 'Tromsø', 'Sea', 1)]"
7578,"[('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Bodø', 'Rail', 1), ('Bodø', 'Tromsø', 'Rail', 1)]"
7579,"[('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Bodø', 'Rail', 1), ('Bodø', 'Tromsø', 'Rail', 1)]"
7580,"[('Skien', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Sea', 1), ('Bodø', 'Tromsø', 'Road', 1)]"
7581,"[('Skien', 'Trondheim', 'Road', 1), ('Trondheim', 'Bodø', 'Sea', 1), ('Bodø', 'Tromsø', 'Rail', 1)]"
7582,"[('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Trondheim', 'Road', 1), ('Trondheim', 'Tromsø', 'Sea', 1)]"
7583,"[('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Tromsø', 'Sea', 1)]"
7584,"[('Skien', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Sør-Sverige', 'Sea', 1)]"
7585,"[('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Sør-Sverige', 'Sea', 1)]"
7586,"[('Skien', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Sør-Sverige', 'Road', 1)]"
7587,"[('Skien', 'Sør-Sverige', 'Road', 1), ('Sør-Sverige', 'Nord-Sverige', 'Sea', 1)]"
7588,"[('Skien', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Oslo', 'Sea', 1), ('Oslo', 'Nord-Sverige', 'Road', 1)]"
7589,"[('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Sør-Sverige', 'Road', 1), ('Sør-Sverige', 'Nord-Sverige', 'Sea', 1)]"
7590,"[('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Sør-Sverige', 'Road', 1), ('Sør-Sverige', 'Nord-Sverige', 'Sea', 1)]"
7591,"[('Skien', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Europa', 'Road', 1)]"
7592,"[('Skien', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Europa', 'Sea', 1)]"
7593,"[('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Europa', 'Sea', 1)]"
7594,"[('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Europa', 'Road', 1)]"
7595,"[('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Stavanger', 'Rail', 1), ('Stavanger', 'Kontinentalsokkelen', 'Sea', 1)]"
7596,"[('Skien', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Road', 1), ('Stavanger', 'Kontinentalsokkelen', 'Sea', 1)]"
7597,"[('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Stavanger', 'Road', 1), ('Stavanger', 'Kontinentalsokkelen', 'Sea', 1)]"
7598,"[('Skien', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Stavanger', 'Rail', 1), ('Stavanger', 'Verden', 'Sea', 1)]"
7599,"[('Skien', 'Kristiansand', 'Sea', 1), ('Kristiansand', 'Stavanger', 'Road', 1), ('Stavanger', 'Verden', 'Sea', 1)]"
7600,"[('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Stavanger', 'Road', 1), ('Stavanger', 'Verden', 'Sea', 1)]"
7601,"[('Hamar', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Bergen', 'Road', 1)]"
7602,"[('Hamar', 'Oslo', 'Road', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Ålesund', 'Rail', 1), ('Ålesund', 'Bergen', 'Sea', 1)]"
7603,"[('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Bergen', 'Road', 1)]"
7604,"[('Hamar', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Sea', 1)]"
7605,"[('Hamar', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Trondheim', 'Road', 1)]"
7606,"[('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Sea', 1)]"
7607,"[('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Trondheim', 'Road', 1)]"
7608,"[('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Stavanger', 'Sea', 1)]"
7609,"[('Hamar', 'Trondheim', 'Road', 1), ('Trondheim', 'Ålesund', 'Sea', 1)]"
7610,"[('Hamar', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Ålesund', 'Road', 1)]"
7611,"[('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Road', 1), ('Bergen', 'Ålesund', 'Sea', 1)]"
7612,"[('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Ålesund', 'Road', 1)]"
7613,"[('Hamar', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Road', 1)]"
7614,"[('Hamar', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Rail', 1)]"
7615,"[('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Nord-Sverige', 'Rail', 1), ('Nord-Sverige', 'Sør-Sverige', 'Sea', 1)]"
7616,"[('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Nord-Sverige', 'Rail', 1), ('Nord-Sverige', 'Sør-Sverige', 'Sea', 1)]"
7617,"[('Hamar', 'Sør-Sverige', 'Road', 1), ('Sør-Sverige', 'Nord-Sverige', 'Sea', 1)]"
7618,"[('Hamar', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Nord-Sverige', 'Road', 1)]"
7619,"[('Hamar', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Nord-Sverige', 'Rail', 1)]"
7620,"[('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Sør-Sverige', 'Road', 1), ('Sør-Sverige', 'Nord-Sverige', 'Sea', 1)]"
7621,"[('Hamar', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Europa', 'Road', 1)]"
7622,"[('Hamar', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Europa', 'Sea', 1)]"
7623,"[('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Europa', 'Road', 1)]"
7624,"[('Hamar', 'Ålesund', 'Rail', 1), ('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]"
7625,"[('Hamar', 'Oslo', 'Road', 1), ('Oslo', 'Bergen', 'Rail', 1), ('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]"
7626,"[('Hamar', 'Ålesund', 'Rail', 1), ('Ålesund', 'Verden', 'Sea', 1)]"
7627,"[('Ålesund', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Oslo', 'Sea', 1)]"
7628,"[('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Oslo', 'Road', 1)]"
7629,"[('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Skien', 'Road', 1), ('Skien', 'Oslo', 'Sea', 1)]"
7630,"[('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Road', 1), ('Hamar', 'Oslo', 'Rail', 1)]"
7631,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Stavanger', 'Rail', 1), ('Stavanger', 'Bergen', 'Sea', 1)]"
7632,"[('Ålesund', 'Trondheim', 'Road', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Bergen', 'Road', 1)]"
7633,"[('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Road', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1)]"
7634,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Bergen', 'Sea', 1)]"
7635,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Bergen', 'Road', 1)]"
7636,"[('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Trondheim', 'Road', 1)]"
7637,"[('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Sea', 1)]"
7638,"[('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Rail', 1)]"
7639,"[('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Rail', 2)]"
7640,"[('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Road', 1)]"
7641,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Sea', 1)]"
7642,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Trondheim', 'Road', 1)]"
7643,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Stavanger', 'Sea', 1)]"
7644,"[('Ålesund', 'Hamar', 'Road', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Stavanger', 'Sea', 1)]"
7645,"[('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Ålesund', 'Road', 1), ('Ålesund', 'Stavanger', 'Sea', 1)]"
7646,"[('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Stavanger', 'Rail', 1)]"
7647,"[('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Stavanger', 'Road', 1)]"
7648,"[('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Stavanger', 'Sea', 1)]"
7649,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Stavanger', 'Sea', 1)]"
7650,"[('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Road', 1)]"
7651,"[('Ålesund', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Sea', 1)]"
7652,"[('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Skien', 'Road', 1)]"
7653,"[('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1)]"
7654,"[('Ålesund', 'Bergen', 'Road', 1), ('Bergen', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Skien', 'Rail', 1)]"
7655,"[('Ålesund', 'Stavanger', 'Sea', 1), ('Stavanger', 'Kristiansand', 'Road', 1), ('Kristiansand', 'Skien', 'Sea', 1)]"
7656,"[('Ålesund', 'Bergen', 'Sea', 1), ('Bergen', 'Stavanger', 'Road', 1), ('Stavanger', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Skien', 'Rail', 1)]"
7657,"[('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Road', 1)]"
7658,"[('Ålesund', 'Trondheim', 'Road', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Hamar', 'Road', 1)]"
7659,"[('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Ålesund', 'Road', 1), ('Ålesund', 'Hamar', 'Rail', 1)]"
7660,"[('Ålesund', 'Trondheim', 'Road', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Bodø', 'Road', 1)]"
7661,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Bodø', 'Rail', 1)]"
7662,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Oslo', 'Rail', 1), ('Oslo', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Bodø', 'Rail', 1)]"
7663,"[('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Bodø', 'Road', 1), ('Bodø', 'Tromsø', 'Sea', 1)]"
7664,"[('Ålesund', 'Nord-Sverige', 'Road', 1), ('Nord-Sverige', 'Sør-Sverige', 'Sea', 1)]"
7665,"[('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Sør-Sverige', 'Road', 1)]"
7666,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Nord-Sverige', 'Rail', 1), ('Nord-Sverige', 'Sør-Sverige', 'Sea', 1)]"
7667,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Nord-Sverige', 'Rail', 1), ('Nord-Sverige', 'Sør-Sverige', 'Sea', 1)]"
7668,"[('Ålesund', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Sør-Sverige', 'Road', 1)]"
7669,"[('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Nord-Sverige', 'Road', 1), ('Nord-Sverige', 'Sør-Sverige', 'Sea', 1)]"
7670,"[('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Road', 1), ('Hamar', 'Sør-Sverige', 'Rail', 1)]"
7671,"[('Ålesund', 'Sør-Sverige', 'Road', 1), ('Sør-Sverige', 'Nord-Sverige', 'Sea', 1)]"
7672,"[('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Sør-Sverige', 'Road', 1), ('Sør-Sverige', 'Nord-Sverige', 'Sea', 1)]"
7673,"[('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Rail', 1), ('Trondheim', 'Nord-Sverige', 'Rail', 1)]"
7674,"[('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Rail', 2), ('Trondheim', 'Nord-Sverige', 'Rail', 1)]"
7675,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Sør-Sverige', 'Road', 1), ('Sør-Sverige', 'Nord-Sverige', 'Sea', 1)]"
7676,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Oslo', 'Sea', 1), ('Oslo', 'Nord-Sverige', 'Road', 1)]"
7677,"[('Ålesund', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Road', 1), ('Hamar', 'Sør-Sverige', 'Rail', 1), ('Sør-Sverige', 'Europa', 'Rail', 1)]"
7678,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Sea', 1), ('Skien', 'Europa', 'Road', 1)]"
7679,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1), ('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]"
7680,"[('Ålesund', 'Hamar', 'Road', 1), ('Hamar', 'Ålesund', 'Rail', 1), ('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]"
7681,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Kontinentalsokkelen', 'Sea', 1)]"
7682,"[('Ålesund', 'Bergen', 'Road', 1), ('Bergen', 'Verden', 'Sea', 1)]"
7683,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Verden', 'Sea', 1)]"
7684,"[('Ålesund', 'Hamar', 'Road', 1), ('Hamar', 'Ålesund', 'Rail', 1), ('Ålesund', 'Verden', 'Sea', 1)]"
7685,"[('Ålesund', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Verden', 'Sea', 1)]"
7686,"[('Bodø', 'Oslo', 'Road', 1), ('Oslo', 'Skien', 'Road', 1), ('Skien', 'Oslo', 'Sea', 1)]"
7687,"[('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Oslo', 'Road', 1)]"
7688,"[('Bodø', 'Trondheim', 'Road', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Oslo', 'Road', 1)]"
7689,"[('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Skien', 'Road', 1), ('Skien', 'Oslo', 'Sea', 1)]"
7690,"[('Bodø', 'Trondheim', 'Rail', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Oslo', 'Road', 1)]"
7691,"[('Bodø', 'Ålesund', 'Sea', 1), ('Ålesund', 'Bergen', 'Road', 1)]"
7692,"[('Bodø', 'Trondheim', 'Road', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Bergen', 'Road', 1)]"
7693,"[('Bodø', 'Nord-Sverige', 'Road', 1), ('Nord-Sverige', 'Trondheim', 'Rail', 1), ('Trondheim', 'Bergen', 'Sea', 1)]"
7694,"[('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Road', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Bergen', 'Rail', 1)]"
7695,"[('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Rail', 1), ('Hamar', 'Bergen', 'Road', 1)]"
7696,"[('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Rail', 2), ('Hamar', 'Bergen', 'Road', 1)]"
7697,"[('Bodø', 'Trondheim', 'Rail', 1), ('Trondheim', 'Ålesund', 'Sea', 1), ('Ålesund', 'Bergen', 'Road', 1)]"
7698,"[('Bodø', 'Ålesund', 'Road', 1), ('Ålesund', 'Trondheim', 'Sea', 1)]"
7699,"[('Bodø', 'Tromsø', 'Road', 1), ('Tromsø', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Road', 1)]"
7700,"[('Bodø', 'Tromsø', 'Sea', 1), ('Tromsø', 'Bodø', 'Road', 1), ('Bodø', 'Trondheim', 'Sea', 1)]"
7701,"[('Bodø', 'Ålesund', 'Sea', 1), ('Ålesund', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Rail', 1)]"
7702,"[('Bodø', 'Ålesund', 'Sea', 1), ('Ålesund', 'Hamar', 'Road', 1), ('Hamar', 'Trondheim', 'Rail', 2)]"
7703,"[('Bodø', 'Tromsø', 'Rail', 1), ('Tromsø', 'Bodø', 'Sea', 1), ('Bodø', 'Trondheim', 'Road', 1)]"
7704,"[('Bodø', 'Trondheim', 'Sea', 1), ('Trondheim', 'Hamar', 'Rail', 1), ('Hamar', 'Oslo', 'Rail', 1), ('Oslo', 'Skien', 'Rail', 1), ('Skien', 'Kristiansand', 'Rail', 1), ('Kristiansand', 'Stavanger', 'Rail', 1)]"
